id,month,week_closed,daily_capacity,working_days_per_week,produced_to_date,new_orders_qty,original_month_total,revised_month_total,unfulfillable_qty,week_stats_json,warnings_json,created_at,segment,as_of_date,note,plan_run_id,fingerprint,categories_json,working_days_remaining,pinned,frozen_plan_grand_max,effective_from
48,2026-07,3,31826,6,530264,0,576364.4,718346.5,22792.35,"[{""lag"":109064.21,""week"":1,""status"":""closed"",""capacity"":190956,""produced"":354377,""released"":463441.21,""weekLabel"":""W1"",""loadFactor"":2.43,""workingDays"":6},{""lag"":4464.09,""week"":2,""status"":""closed"",""capacity"":190956,""produced"":55425,""released"":59889.09,""weekLabel"":""W2"",""loadFactor"":0.31,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":190956,""produced"":46296,""released"":45606.94,""weekLabel"":""W3"",""loadFactor"":0.24,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":190956,""produced"":0,""released"":5648.11,""weekLabel"":""W4"",""loadFactor"":0.87,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":354377,""message"":""W1: produced 354,377 vs released 463,441 — 23.53% shortfall"",""severity"":""medium"",""threshold"":463441.21},{""code"":""WEEK_LAG"",""value"":55425,""message"":""W2: produced 55,425 vs released 59,889 — 7.45% shortfall"",""severity"":""medium"",""threshold"":59889.09},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""123-AF/WHITE"",""123-LSB/BLUE"",""124-AP/IVORY"",""124-LSB/BLUE"",""127-LSB/BLUE"",""129-AP/IVORY"",""129-LSB/BLUE"",""130-D/IVORY"",""130-LSB/BLUE"",""130-U/WHITE""],""value"":22792.35,""message"":""22,792 pcs cannot be produced this month — 43 items deferred"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":718346.52,""message"":""Revised month total 718,347 vs original 576,364 — 24.63% drift"",""severity"":""medium"",""threshold"":576364.35}]",2026-07-28T06:32:51.331Z,PTMT,2026-07-28,As of 28/07/26,,,,,false,,2026-07-28
49,2026-07,3,83610,6,1172854,0,1960301,2110044.2,457321.1,"[{""lag"":822424.8,""week"":1,""status"":""closed"",""capacity"":501660,""produced"":1027399,""released"":1849823.8,""weekLabel"":""W1"",""loadFactor"":3.69,""workingDays"":6},{""lag"":5559,""week"":2,""status"":""closed"",""capacity"":501660,""produced"":6364,""released"":11923,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":501660,""produced"":105025,""released"":78235.7,""weekLabel"":""W3"",""loadFactor"":0.16,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":501660,""produced"":0,""released"":20318.5,""weekLabel"":""W4"",""loadFactor"":0.96,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1027399,""message"":""W1: produced 1,027,399 vs released 1,849,824 — 44.46% shortfall"",""severity"":""high"",""threshold"":1849823.8},{""code"":""WEEK_LAG"",""value"":6364,""message"":""W2: produced 6,364 vs released 11,923 — 46.62% shortfall"",""severity"":""high"",""threshold"":11923},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""PS-2/"",""PS-13/"",""C52/"",""C43/"",""C63/"",""C920/"",""C322/"",""C71/"",""C523/"",""C932/""],""value"":457321.1,""message"":""457,321 pcs cannot be produced this month — 66 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/"",""A-26A/"",""A-44A/"",""A-45A/""],""message"":""6 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""}]",2026-07-28T08:03:29.696Z,Plumbing,2026-07-28,As of 28/07/26,,,,,false,,2026-07-28
50,2026-07,3,83610,6,1172854,0,1960301,2110044.2,457321.1,"[{""lag"":822424.8,""week"":1,""status"":""closed"",""capacity"":501660,""produced"":1027399,""released"":1849823.8,""weekLabel"":""W1"",""loadFactor"":3.69,""workingDays"":6},{""lag"":5559,""week"":2,""status"":""closed"",""capacity"":501660,""produced"":6364,""released"":11923,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":501660,""produced"":105025,""released"":78235.7,""weekLabel"":""W3"",""loadFactor"":0.16,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":501660,""produced"":0,""released"":20318.5,""weekLabel"":""W4"",""loadFactor"":0.96,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1027399,""message"":""W1: produced 1,027,399 vs released 1,849,824 — 44.46% shortfall"",""severity"":""high"",""threshold"":1849823.8},{""code"":""WEEK_LAG"",""value"":6364,""message"":""W2: produced 6,364 vs released 11,923 — 46.62% shortfall"",""severity"":""high"",""threshold"":11923},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""PS-2/"",""PS-13/"",""C52/"",""C43/"",""C63/"",""C920/"",""C322/"",""C71/"",""C523/"",""C932/""],""value"":457321.1,""message"":""457,321 pcs cannot be produced this month — 66 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/"",""A-26A/"",""A-44A/"",""A-45A/""],""message"":""6 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""}]",2026-07-28T08:04:12.669Z,Plumbing,2026-07-28,As of 28/07/26,,,,,false,,2026-07-28
51,2026-07,3,31826,6,530264,0,576364.4,718346.5,22792.35,"[{""lag"":109064.21,""week"":1,""status"":""closed"",""capacity"":190956,""produced"":354377,""released"":463441.21,""weekLabel"":""W1"",""loadFactor"":2.43,""workingDays"":6},{""lag"":4464.09,""week"":2,""status"":""closed"",""capacity"":190956,""produced"":55425,""released"":59889.09,""weekLabel"":""W2"",""loadFactor"":0.31,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":190956,""produced"":46296,""released"":45606.94,""weekLabel"":""W3"",""loadFactor"":0.24,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":190956,""produced"":0,""released"":5648.11,""weekLabel"":""W4"",""loadFactor"":0.87,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":354377,""message"":""W1: produced 354,377 vs released 463,441 — 23.53% shortfall"",""severity"":""medium"",""threshold"":463441.21},{""code"":""WEEK_LAG"",""value"":55425,""message"":""W2: produced 55,425 vs released 59,889 — 7.45% shortfall"",""severity"":""medium"",""threshold"":59889.09},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""123-AF/WHITE"",""123-LSB/BLUE"",""124-AP/IVORY"",""124-LSB/BLUE"",""127-LSB/BLUE"",""129-AP/IVORY"",""129-LSB/BLUE"",""130-D/IVORY"",""130-LSB/BLUE"",""130-U/WHITE""],""value"":22792.35,""message"":""22,792 pcs cannot be produced this month — 43 items deferred"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":718346.52,""message"":""Revised month total 718,347 vs original 576,364 — 24.63% drift"",""severity"":""medium"",""threshold"":576364.35}]",2026-07-28T08:04:25.245Z,PTMT,2026-07-28,As of 28/07/26,,,,,false,,2026-07-28
52,2026-07,3,31826,6,530264,0,576364.4,718346.5,22792.35,"[{""lag"":109064.21,""week"":1,""status"":""closed"",""capacity"":190956,""produced"":354377,""released"":463441.21,""weekLabel"":""W1"",""loadFactor"":2.43,""workingDays"":6},{""lag"":4464.09,""week"":2,""status"":""closed"",""capacity"":190956,""produced"":55425,""released"":59889.09,""weekLabel"":""W2"",""loadFactor"":0.31,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":190956,""produced"":46296,""released"":45606.94,""weekLabel"":""W3"",""loadFactor"":0.24,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":190956,""produced"":0,""released"":5648.11,""weekLabel"":""W4"",""loadFactor"":0.87,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":354377,""message"":""W1: produced 354,377 vs released 463,441 — 23.53% shortfall"",""severity"":""medium"",""threshold"":463441.21},{""code"":""WEEK_LAG"",""value"":55425,""message"":""W2: produced 55,425 vs released 59,889 — 7.45% shortfall"",""severity"":""medium"",""threshold"":59889.09},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""123-AF/WHITE"",""123-LSB/BLUE"",""124-AP/IVORY"",""124-LSB/BLUE"",""127-LSB/BLUE"",""129-AP/IVORY"",""129-LSB/BLUE"",""130-D/IVORY"",""130-LSB/BLUE"",""130-U/WHITE""],""value"":22792.35,""message"":""22,792 pcs cannot be produced this month — 43 items deferred"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":718346.52,""message"":""Revised month total 718,347 vs original 576,364 — 24.63% drift"",""severity"":""medium"",""threshold"":576364.35}]",2026-07-28T08:06:29.288Z,PTMT,2026-07-28,As of 28/07/26,,,,,false,,2026-07-28
53,2026-07,3,83610,6,1172854,0,1960301,2110044.2,457321.1,"[{""lag"":822424.8,""week"":1,""status"":""closed"",""capacity"":501660,""produced"":1027399,""released"":1849823.8,""weekLabel"":""W1"",""loadFactor"":3.69,""workingDays"":6},{""lag"":5559,""week"":2,""status"":""closed"",""capacity"":501660,""produced"":6364,""released"":11923,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":501660,""produced"":105025,""released"":78235.7,""weekLabel"":""W3"",""loadFactor"":0.16,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":501660,""produced"":0,""released"":20318.5,""weekLabel"":""W4"",""loadFactor"":0.96,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1027399,""message"":""W1: produced 1,027,399 vs released 1,849,824 — 44.46% shortfall"",""severity"":""high"",""threshold"":1849823.8},{""code"":""WEEK_LAG"",""value"":6364,""message"":""W2: produced 6,364 vs released 11,923 — 46.62% shortfall"",""severity"":""high"",""threshold"":11923},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""PS-2/"",""PS-13/"",""C52/"",""C43/"",""C63/"",""C920/"",""C322/"",""C71/"",""C523/"",""C932/""],""value"":457321.1,""message"":""457,321 pcs cannot be produced this month — 66 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/"",""A-26A/"",""A-44A/"",""A-45A/""],""message"":""6 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""}]",2026-07-28T08:07:41.250Z,Plumbing,2026-07-28,As of 28/07/26,,,,,false,,2026-07-28
54,2026-07,3,83610,6,1172854,0,1960301,2110044.2,457321.1,"[{""lag"":822424.8,""week"":1,""status"":""closed"",""capacity"":501660,""produced"":1027399,""released"":1849823.8,""weekLabel"":""W1"",""loadFactor"":3.69,""workingDays"":6},{""lag"":5559,""week"":2,""status"":""closed"",""capacity"":501660,""produced"":6364,""released"":11923,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":501660,""produced"":105025,""released"":78235.7,""weekLabel"":""W3"",""loadFactor"":0.16,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":501660,""produced"":0,""released"":20318.5,""weekLabel"":""W4"",""loadFactor"":0.96,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1027399,""message"":""W1: produced 1,027,399 vs released 1,849,824 — 44.46% shortfall"",""severity"":""high"",""threshold"":1849823.8},{""code"":""WEEK_LAG"",""value"":6364,""message"":""W2: produced 6,364 vs released 11,923 — 46.62% shortfall"",""severity"":""high"",""threshold"":11923},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""PS-2/"",""PS-13/"",""C52/"",""C43/"",""C63/"",""C920/"",""C322/"",""C71/"",""C523/"",""C932/""],""value"":457321.1,""message"":""457,321 pcs cannot be produced this month — 66 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/"",""A-26A/"",""A-44A/"",""A-45A/""],""message"":""6 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""}]",2026-07-28T08:08:13.576Z,Plumbing,2026-07-28,As of 28/07/26,,,,,false,,2026-07-28
55,2026-07,3,83610,6,1172854,0,1960301,2110044.2,457321.1,"[{""lag"":822424.8,""week"":1,""status"":""closed"",""capacity"":501660,""produced"":1027399,""released"":1849823.8,""weekLabel"":""W1"",""loadFactor"":3.69,""workingDays"":6},{""lag"":5559,""week"":2,""status"":""closed"",""capacity"":501660,""produced"":6364,""released"":11923,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":501660,""produced"":105025,""released"":78235.7,""weekLabel"":""W3"",""loadFactor"":0.16,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":501660,""produced"":0,""released"":20318.5,""weekLabel"":""W4"",""loadFactor"":0.96,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1027399,""message"":""W1: produced 1,027,399 vs released 1,849,824 — 44.46% shortfall"",""severity"":""high"",""threshold"":1849823.8},{""code"":""WEEK_LAG"",""value"":6364,""message"":""W2: produced 6,364 vs released 11,923 — 46.62% shortfall"",""severity"":""high"",""threshold"":11923},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""PS-2/"",""PS-13/"",""C52/"",""C43/"",""C63/"",""C920/"",""C322/"",""C71/"",""C523/"",""C932/""],""value"":457321.1,""message"":""457,321 pcs cannot be produced this month — 66 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/"",""A-26A/"",""A-44A/"",""A-45A/""],""message"":""6 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""}]",2026-07-28T08:12:27.559Z,Plumbing,2026-07-28,As of 28/07/26,,,,,false,,2026-07-28
56,2026-07,3,83610,6,1172854,0,1960301,2110044.2,457321.1,"[{""lag"":822424.8,""week"":1,""status"":""closed"",""capacity"":501660,""produced"":1027399,""released"":1849823.8,""weekLabel"":""W1"",""loadFactor"":3.69,""workingDays"":6},{""lag"":5559,""week"":2,""status"":""closed"",""capacity"":501660,""produced"":6364,""released"":11923,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":501660,""produced"":105025,""released"":78235.7,""weekLabel"":""W3"",""loadFactor"":0.16,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":501660,""produced"":0,""released"":20318.5,""weekLabel"":""W4"",""loadFactor"":0.96,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1027399,""message"":""W1: produced 1,027,399 vs released 1,849,824 — 44.46% shortfall"",""severity"":""high"",""threshold"":1849823.8},{""code"":""WEEK_LAG"",""value"":6364,""message"":""W2: produced 6,364 vs released 11,923 — 46.62% shortfall"",""severity"":""high"",""threshold"":11923},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""PS-2/"",""PS-13/"",""C52/"",""C43/"",""C63/"",""C920/"",""C322/"",""C71/"",""C523/"",""C932/""],""value"":457321.1,""message"":""457,321 pcs cannot be produced this month — 66 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/"",""A-26A/"",""A-44A/"",""A-45A/""],""message"":""6 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""}]",2026-07-28T08:13:03.433Z,Plumbing,2026-07-28,As of 28/07/26,,,,,false,,2026-07-28
57,2026-07,3,31826,6,530264,0,576364.4,718346.5,22792.35,"[{""lag"":109064.21,""week"":1,""status"":""closed"",""capacity"":190956,""produced"":354377,""released"":463441.21,""weekLabel"":""W1"",""loadFactor"":2.43,""workingDays"":6},{""lag"":4464.09,""week"":2,""status"":""closed"",""capacity"":190956,""produced"":55425,""released"":59889.09,""weekLabel"":""W2"",""loadFactor"":0.31,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":190956,""produced"":46296,""released"":45606.94,""weekLabel"":""W3"",""loadFactor"":0.24,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":190956,""produced"":0,""released"":5648.11,""weekLabel"":""W4"",""loadFactor"":0.87,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":354377,""message"":""W1: produced 354,377 vs released 463,441 — 23.53% shortfall"",""severity"":""medium"",""threshold"":463441.21},{""code"":""WEEK_LAG"",""value"":55425,""message"":""W2: produced 55,425 vs released 59,889 — 7.45% shortfall"",""severity"":""medium"",""threshold"":59889.09},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""123-AF/WHITE"",""123-LSB/BLUE"",""124-AP/IVORY"",""124-LSB/BLUE"",""127-LSB/BLUE"",""129-AP/IVORY"",""129-LSB/BLUE"",""130-D/IVORY"",""130-LSB/BLUE"",""130-U/WHITE""],""value"":22792.35,""message"":""22,792 pcs cannot be produced this month — 43 items deferred"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":718346.52,""message"":""Revised month total 718,347 vs original 576,364 — 24.63% drift"",""severity"":""medium"",""threshold"":576364.35}]",2026-07-28T08:13:14.392Z,PTMT,2026-07-28,As of 28/07/26,,,,,false,,2026-07-28
58,2026-07,3,84626,6,1543688,0,1953418.1,2246064.8,240141.6,"[{""lag"":530997.4,""week"":1,""status"":""closed"",""capacity"":507756,""produced"":1313673,""released"":1844670.4,""weekLabel"":""W1"",""loadFactor"":3.63,""workingDays"":6},{""lag"":0,""week"":2,""status"":""closed"",""capacity"":507756,""produced"":12978,""released"":11493.5,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":507756,""produced"":167202,""released"":75458.2,""weekLabel"":""W3"",""loadFactor"":0.15,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":507756,""produced"":0,""released"":21796,""weekLabel"":""W4"",""loadFactor"":0.91,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1313673,""message"":""W1: produced 1,313,673 vs released 1,844,670 — 28.79% shortfall"",""severity"":""medium"",""threshold"":1844670.4},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""C53/"",""S4/"",""S3/"",""U53/"",""U43/"",""U52/"",""U51/"",""U42/"",""U526/"",""U521/""],""value"":240141.6,""message"":""240,142 pcs cannot be produced this month — 44 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/""],""message"":""3 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":2246064.8,""message"":""Revised month total 2,246,065 vs original 1,953,418 — 14.98% drift"",""severity"":""medium"",""threshold"":1953418.1}]",2026-08-05T10:05:17.363Z,Plumbing,2026-08-05,As of 05/08/26,,,,,false,,2026-08-05
59,2026-07,3,84626,6,1543688,0,1953418.1,2246064.8,240141.6,"[{""lag"":530997.4,""week"":1,""status"":""closed"",""capacity"":507756,""produced"":1313673,""released"":1844670.4,""weekLabel"":""W1"",""loadFactor"":3.63,""workingDays"":6},{""lag"":0,""week"":2,""status"":""closed"",""capacity"":507756,""produced"":12978,""released"":11493.5,""weekLabel"":""W2"",""loadFactor"":0.02,""workingDays"":6},{""lag"":0,""week"":3,""status"":""closed"",""capacity"":507756,""produced"":167202,""released"":75458.2,""weekLabel"":""W3"",""loadFactor"":0.15,""workingDays"":6},{""lag"":0,""week"":4,""status"":""future"",""capacity"":507756,""produced"":0,""released"":21796,""weekLabel"":""W4"",""loadFactor"":0.91,""workingDays"":6}]","[{""code"":""WEEK_LAG"",""value"":1313673,""message"":""W1: produced 1,313,673 vs released 1,844,670 — 28.79% shortfall"",""severity"":""medium"",""threshold"":1844670.4},{""code"":""UNFULFILLABLE_THIS_MONTH"",""items"":[""C53/"",""S4/"",""S3/"",""U53/"",""U43/"",""U52/"",""U51/"",""U42/"",""U526/"",""U521/""],""value"":240141.6,""message"":""240,142 pcs cannot be produced this month — 44 items deferred"",""severity"":""critical""},{""code"":""STOCKOUT_IMMINENT"",""items"":[""S4/"",""S3/"",""U121/""],""message"":""3 items have <0.1× cover and are NOT in W4 release — risk of stockout"",""severity"":""critical""},{""code"":""PLAN_DRIFT"",""value"":2246064.8,""message"":""Revised month total 2,246,065 vs original 1,953,418 — 14.98% drift"",""severity"":""medium"",""threshold"":1953418.1}]",2026-08-05T10:05:59.341Z,Plumbing,2026-08-05,As of 05/08/26,,,,,false,,2026-08-05
