date,plant,machine,run_hours,ideal_hours,output,rejection,unit,period,segment,actual_hours,compound_type,downtime_min,downtime_reason,grain,has_oee,ideal_hours,ideal_hours_sheet,ideal_month_hours,ideal_output,ideal_rate,ideal_source,is_finishing,labour_cost,location,material,mould,output_basis,planned_output,planned_stops_min,power_cost,product,reject_count,reject_denominator,reject_unit,rejection_tracked,runhours_tracked,runner_lumps,secondary_counts,shift,shift_len_min,solar_cost,source_family,source_file,source_row,source_tab,tonnage_band,total_count,source_endpoint,source_requested_period
2025-04-16,PIPE,PIPE Pipe M/C-4,22,21.214285714285715,6061,870,kg,2025-04,Pipe,22,,0,,daily,false,21.214285714285715,0,17.857142857142858,7040,320,derived,false,0,,,,net,0,0,0,,870,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,6061,/records,2025-04
2025-04-17,PIPE,PIPE Pipe M/C-4,19,21.214285714285715,3900,950,kg,2025-04,Pipe,19,,0,,daily,false,21.214285714285715,0,17.857142857142858,6080,320,derived,false,0,,,,net,0,0,0,,950,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,3900,/records,2025-04
2025-04-18,PIPE,PIPE Pipe M/C-4,14,21.214285714285715,2660,700,kg,2025-04,Pipe,14,,0,,daily,false,21.214285714285715,0,17.857142857142858,4480,320,derived,false,0,,,,net,0,0,0,,700,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,2660,/records,2025-04
2025-04-21,PIPE,PIPE Pipe M/C-4,20,21.214285714285715,3838,650,kg,2025-04,Pipe,20,,0,,daily,false,21.214285714285715,0,17.857142857142858,6400,320,derived,false,0,,,,net,0,0,0,,650,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,3838,/records,2025-04
2025-04-22,PIPE,PIPE Pipe M/C-4,22,21.214285714285715,4560,670,kg,2025-04,Pipe,22,,0,,daily,false,21.214285714285715,0,17.857142857142858,7040,320,derived,false,0,,,,net,0,0,0,,670,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,4560,/records,2025-04
2025-04-23,PIPE,PIPE Pipe M/C-4,19,21.214285714285715,4408,660,kg,2025-04,Pipe,19,,0,,daily,false,21.214285714285715,0,17.857142857142858,6080,320,derived,false,0,,,,net,0,0,0,,660,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,4408,/records,2025-04
2025-04-24,PIPE,PIPE Pipe M/C-4,19,21.214285714285715,4484,520,kg,2025-04,Pipe,19,,0,,daily,false,21.214285714285715,0,17.857142857142858,6080,320,derived,false,0,,,,net,0,0,0,,520,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,4484,/records,2025-04
2025-04-25,PIPE,PIPE Pipe M/C-4,22,21.214285714285715,4883,550,kg,2025-04,Pipe,22,,0,,daily,false,21.214285714285715,0,17.857142857142858,7040,320,derived,false,0,,,,net,0,0,0,,550,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,4883,/records,2025-04
2025-04-26,PIPE,PIPE Pipe M/C-4,22,21.214285714285715,5170,400,kg,2025-04,Pipe,22,,0,,daily,false,21.214285714285715,0,17.857142857142858,7040,320,derived,false,0,,,,net,0,0,0,,400,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,5170,/records,2025-04
2025-04-28,PIPE,PIPE Pipe M/C-4,18,21.214285714285715,3876,540,kg,2025-04,Pipe,18,,0,,daily,false,21.214285714285715,0,17.857142857142858,5760,320,derived,false,0,,,,net,0,0,0,,540,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,3876,/records,2025-04
2025-04-29,PIPE,PIPE Pipe M/C-4,22,21.214285714285715,4921,570,kg,2025-04,Pipe,22,,0,,daily,false,21.214285714285715,0,17.857142857142858,7040,320,derived,false,0,,,,net,0,0,0,,570,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,4921,/records,2025-04
2025-04-30,PIPE,PIPE Pipe M/C-4,23,21.214285714285715,4876,840,kg,2025-04,Pipe,23,,0,,daily,false,21.214285714285715,0,17.857142857142858,7360,320,derived,false,0,,,,net,0,0,0,,840,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,4876,/records,2025-04
2025-04-04,PIPE,PIPE Pipe M/C-5,11,22,2143,210,kg,2025-04,Pipe,11,,0,,daily,false,22,0,29.41176470588235,3520,320,derived,false,0,,,,net,0,0,0,,210,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,2143,/records,2025-04
2025-04-05,PIPE,PIPE Pipe M/C-5,23,22,7092,200,kg,2025-04,Pipe,23,,0,,daily,false,22,0,29.41176470588235,7360,320,derived,false,0,,,,net,0,0,0,,200,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,7092,/records,2025-04
2025-04-06,PIPE,PIPE Pipe M/C-5,7,22,1839,180,kg,2025-04,Pipe,7,,0,,daily,false,22,0,29.41176470588235,2240,320,derived,false,0,,,,net,0,0,0,,180,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,1839,/records,2025-04
2025-04-07,PIPE,PIPE Pipe M/C-5,12,22,3198,400,kg,2025-04,Pipe,12,,0,,daily,false,22,0,29.41176470588235,3840,320,derived,false,0,,,,net,0,0,0,,400,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,3198,/records,2025-04
2025-04-08,PIPE,PIPE Pipe M/C-5,12,22,2997,310,kg,2025-04,Pipe,12,,0,,daily,false,22,0,29.41176470588235,3840,320,derived,false,0,,,,net,0,0,0,,310,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,2997,/records,2025-04
2025-04-09,PIPE,PIPE Pipe M/C-5,20,22,3729,250,kg,2025-04,Pipe,20,,0,,daily,false,22,0,29.41176470588235,6400,320,derived,false,0,,,,net,0,0,0,,250,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,3729,/records,2025-04
2025-04-10,PIPE,PIPE Pipe M/C-5,20,22,4010,310,kg,2025-04,Pipe,20,,0,,daily,false,22,0,29.41176470588235,6400,320,derived,false,0,,,,net,0,0,0,,310,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,4010,/records,2025-04
2025-04-11,PIPE,PIPE Pipe M/C-5,22,22,4950,320,kg,2025-04,Pipe,22,,0,,daily,false,22,0,29.41176470588235,7040,320,derived,false,0,,,,net,0,0,0,,320,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,4950,/records,2025-04
2025-04-12,PIPE,PIPE Pipe M/C-5,13,22,2925,240,kg,2025-04,Pipe,13,,0,,daily,false,22,0,29.41176470588235,4160,320,derived,false,0,,,,net,0,0,0,,240,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,2925,/records,2025-04
2025-04-18,PIPE,PIPE Pipe M/C-5,6,22,544,260,kg,2025-04,Pipe,6,,0,,daily,false,22,0,29.41176470588235,1920,320,derived,false,0,,,,net,0,0,0,,260,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,544,/records,2025-04
2025-04-19,PIPE,PIPE Pipe M/C-5,14,22,1567,356,kg,2025-04,Pipe,14,,0,,daily,false,22,0,29.41176470588235,4480,320,derived,false,0,,,,net,0,0,0,,356,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,1567,/records,2025-04
2025-04-20,PIPE,PIPE Pipe M/C-5,12,22,1872,250,kg,2025-04,Pipe,12,,0,,daily,false,22,0,29.41176470588235,3840,320,derived,false,0,,,,net,0,0,0,,250,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,1872,/records,2025-04
2025-04-22,PIPE,PIPE Pipe M/C-5,10,22,1564,200,kg,2025-04,Pipe,10,,0,,daily,false,22,0,29.41176470588235,3200,320,derived,false,0,,,,net,0,0,0,,200,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,1564,/records,2025-04
2025-04-23,PIPE,PIPE Pipe M/C-5,9,22,1856,160,kg,2025-04,Pipe,9,,0,,daily,false,22,0,29.41176470588235,2880,320,derived,false,0,,,,net,0,0,0,,160,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,1856,/records,2025-04
2025-04-24,PIPE,PIPE Pipe M/C-5,22,22,5229,15,kg,2025-04,Pipe,22,,0,,daily,false,22,0,29.41176470588235,7040,320,derived,false,0,,,,net,0,0,0,,15,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,5229,/records,2025-04
2025-04-25,PIPE,PIPE Pipe M/C-5,12,22,1073,450,kg,2025-04,Pipe,12,,0,,daily,false,22,0,29.41176470588235,3840,320,derived,false,0,,,,net,0,0,0,,450,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,1073,/records,2025-04
2025-04-26,PIPE,PIPE Pipe M/C-5,22,22,2930,260,kg,2025-04,Pipe,22,,0,,daily,false,22,0,29.41176470588235,7040,320,derived,false,0,,,,net,0,0,0,,260,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,2930,/records,2025-04
2025-04-02,PIPE,PIPE Pipe M/C-6,6,21,1162,190,kg,2025-04,Pipe,6,,0,,daily,false,21,0,22.727272727272727,1920,320,derived,false,0,,,,net,0,0,0,,190,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,1162,/records,2025-04
2025-04-03,PIPE,PIPE Pipe M/C-6,19,21,5280,370,kg,2025-04,Pipe,19,,0,,daily,false,21,0,22.727272727272727,6080,320,derived,false,0,,,,net,0,0,0,,370,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,5280,/records,2025-04
2025-04-04,PIPE,PIPE Pipe M/C-6,24,21,7095,190,kg,2025-04,Pipe,24,,0,,daily,false,21,0,22.727272727272727,7680,320,derived,false,0,,,,net,0,0,0,,190,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,7095,/records,2025-04
2025-04-05,PIPE,PIPE Pipe M/C-6,23,21,6650,210,kg,2025-04,Pipe,23,,0,,daily,false,21,0,22.727272727272727,7360,320,derived,false,0,,,,net,0,0,0,,210,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,6650,/records,2025-04
2025-04-06,PIPE,PIPE Pipe M/C-6,12,21,3007,290,kg,2025-04,Pipe,12,,0,,daily,false,21,0,22.727272727272727,3840,320,derived,false,0,,,,net,0,0,0,,290,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,3007,/records,2025-04
2025-04-08,PIPE,PIPE Pipe M/C-6,14,21,3315,290,kg,2025-04,Pipe,14,,0,,daily,false,21,0,22.727272727272727,4480,320,derived,false,0,,,,net,0,0,0,,290,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,3315,/records,2025-04
2025-04-09,PIPE,PIPE Pipe M/C-6,24,21,5198,390,kg,2025-04,Pipe,24,,0,,daily,false,21,0,22.727272727272727,7680,320,derived,false,0,,,,net,0,0,0,,390,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,5198,/records,2025-04
2025-04-10,PIPE,PIPE Pipe M/C-6,21,21,4738,300,kg,2025-04,Pipe,21,,0,,daily,false,21,0,22.727272727272727,6720,320,derived,false,0,,,,net,0,0,0,,300,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,4738,/records,2025-04
2025-04-11,PIPE,PIPE Pipe M/C-6,22,21,4735,220,kg,2025-04,Pipe,22,,0,,daily,false,21,0,22.727272727272727,7040,320,derived,false,0,,,,net,0,0,0,,220,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,4735,/records,2025-04
2025-04-12,PIPE,PIPE Pipe M/C-6,5,21,1265,170,kg,2025-04,Pipe,5,,0,,daily,false,21,0,22.727272727272727,1600,320,derived,false,0,,,,net,0,0,0,,170,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,1265,/records,2025-04
2025-04-17,PIPE,PIPE Pipe M/C-6,13,21,3360,250,kg,2025-04,Pipe,13,,0,,daily,false,21,0,22.727272727272727,4160,320,derived,false,0,,,,net,0,0,0,,250,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,3360,/records,2025-04
2025-04-18,PIPE,PIPE Pipe M/C-6,24,21,6028,350,kg,2025-04,Pipe,24,,0,,daily,false,21,0,22.727272727272727,7680,320,derived,false,0,,,,net,0,0,0,,350,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,6028,/records,2025-04
2025-04-19,PIPE,PIPE Pipe M/C-6,21,21,6330,520,kg,2025-04,Pipe,21,,0,,daily,false,21,0,22.727272727272727,6720,320,derived,false,0,,,,net,0,0,0,,520,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,6330,/records,2025-04
2025-04-20,PIPE,PIPE Pipe M/C-6,1,21,150,50,kg,2025-04,Pipe,1,,0,,daily,false,21,0,22.727272727272727,320,320,derived,false,0,,,,net,0,0,0,,50,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,150,/records,2025-04
2025-04-21,PIPE,PIPE Pipe M/C-6,22,21,3642,50,kg,2025-04,Pipe,22,,0,,daily,false,21,0,22.727272727272727,7040,320,derived,false,0,,,,net,0,0,0,,50,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,3642,/records,2025-04
2025-04-22,PIPE,PIPE Pipe M/C-6,12,21,2448,155,kg,2025-04,Pipe,12,,0,,daily,false,21,0,22.727272727272727,3840,320,derived,false,0,,,,net,0,0,0,,155,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,2448,/records,2025-04
2025-04-23,PIPE,PIPE Pipe M/C-6,13,21,2413,200,kg,2025-04,Pipe,13,,0,,daily,false,21,0,22.727272727272727,4160,320,derived,false,0,,,,net,0,0,0,,200,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,2413,/records,2025-04
2025-04-25,PIPE,PIPE Pipe M/C-6,3,21,570,0,kg,2025-04,Pipe,3,,0,,daily,false,21,0,22.727272727272727,960,320,derived,false,0,,,,net,0,0,0,,0,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,570,/records,2025-04
2025-04-28,PIPE,PIPE Pipe M/C-6,4,21,690,25,kg,2025-04,Pipe,4,,0,,daily,false,21,0,22.727272727272727,1280,320,derived,false,0,,,,net,0,0,0,,25,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,690,/records,2025-04
2025-04-29,PIPE,PIPE Pipe M/C-6,20,21,4935,20,kg,2025-04,Pipe,20,,0,,daily,false,21,0,22.727272727272727,6400,320,derived,false,0,,,,net,0,0,0,,20,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,4935,/records,2025-04
2025-04-30,PIPE,PIPE Pipe M/C-6,24,21,4840,25,kg,2025-04,Pipe,24,,0,,daily,false,21,0,22.727272727272727,7680,320,derived,false,0,,,,net,0,0,0,,25,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,4840,/records,2025-04
2025-04-04,PIPE,PIPE Pipe M/C-1,0,3.6666666666666665,220,100,kg,2025-04,Pipe,0,,0,,daily,false,3.6666666666666665,0,41.666666666666664,0,120,derived,false,0,,,,net,0,0,0,,100,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-11,,220,/records,2025-04
2025-04-06,PIPE,PIPE Pipe M/C-1,0,3.6666666666666665,151,50,kg,2025-04,Pipe,0,,0,,daily,false,3.6666666666666665,0,41.666666666666664,0,120,derived,false,0,,,,net,0,0,0,,50,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-11,,151,/records,2025-04
2025-04-16,PIPE,PIPE Pipe M/C-1,0,3.6666666666666665,177,750,kg,2025-04,Pipe,0,,0,,daily,false,3.6666666666666665,0,41.666666666666664,0,120,derived,false,0,,,,net,0,0,0,,750,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-11,,177,/records,2025-04
2025-04-17,PIPE,PIPE Pipe M/C-1,0,3.6666666666666665,227,500,kg,2025-04,Pipe,0,,0,,daily,false,3.6666666666666665,0,41.666666666666664,0,120,derived,false,0,,,,net,0,0,0,,500,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-11,,227,/records,2025-04
2025-04-22,PIPE,PIPE Pipe M/C-1,0,3.6666666666666665,170,430,kg,2025-04,Pipe,0,,0,,daily,false,3.6666666666666665,0,41.666666666666664,0,120,derived,false,0,,,,net,0,0,0,,430,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-11,,170,/records,2025-04
2025-04-23,PIPE,PIPE Pipe M/C-1,0,3.6666666666666665,100,50,kg,2025-04,Pipe,0,,0,,daily,false,3.6666666666666665,0,41.666666666666664,0,120,derived,false,0,,,,net,0,0,0,,50,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-11,,100,/records,2025-04
2025-04-24,PIPE,PIPE Pipe M/C-1,0,3.6666666666666665,120,50,kg,2025-04,Pipe,0,,0,,daily,false,3.6666666666666665,0,41.666666666666664,0,120,derived,false,0,,,,net,0,0,0,,50,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-11,,120,/records,2025-04
2025-04-26,PIPE,PIPE Pipe M/C-1,0,3.6666666666666665,84,400,kg,2025-04,Pipe,0,,0,,daily,false,3.6666666666666665,0,41.666666666666664,0,120,derived,false,0,,,,net,0,0,0,,400,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-11,,84,/records,2025-04
2025-04-28,PIPE,PIPE Pipe M/C-1,0,3.6666666666666665,210,130,kg,2025-04,Pipe,0,,0,,daily,false,3.6666666666666665,0,41.666666666666664,0,120,derived,false,0,,,,net,0,0,0,,130,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-11,,210,/records,2025-04
2025-04-29,PIPE,PIPE Pipe M/C-1,0,3.6666666666666665,244,150,kg,2025-04,Pipe,0,,0,,daily,false,3.6666666666666665,0,41.666666666666664,0,120,derived,false,0,,,,net,0,0,0,,150,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-11,,244,/records,2025-04
2025-04-19,PIPE,PIPE Pipe M/C-4,0,21.214285714285715,3420,740,kg,2025-04,Pipe,0,,0,,daily,false,21.214285714285715,0,17.857142857142858,0,320,derived,false,0,,,,net,0,0,0,,740,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-11,,3420,/records,2025-04
2025-04-24,PIPE,PIPE Pipe M/C-6,0,21,5229,15,kg,2025-04,Pipe,0,,0,,daily,false,21,0,22.727272727272727,0,320,derived,false,0,,,,net,0,0,0,,15,0,,true,true,0,{},,0,0,Pipe,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-11,,5229,/records,2025-04
2025-04-01,PIPE,PIPE SOCKET-2,0,0,0,0,kg,2025-04,PIPE – Socketing,0,,0,,monthly,false,0,0,500,0,0,derived,true,0,,,,net,0,0,0,,0,0,,true,true,0,{},,0,0,PIPE Socketing,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,0,/records,2025-04
2025-04-01,PIPE,PIPE SOCKET-3,0,0,0,0,kg,2025-04,PIPE – Socketing,0,,0,,monthly,false,0,0,500,0,0,derived,true,0,,,,net,0,0,0,,0,0,,true,true,0,{},,0,0,PIPE Socketing,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,0,/records,2025-04
2025-04-01,PIPE,PIPE MIXER-1,0,0,0,0,kg,2025-04,PIPE – Mixing,0,,0,,monthly,false,0,0,500,0,500,derived,true,0,,,,net,0,0,0,,0,0,,true,true,0,{},,0,0,PIPE Mixing,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,0,/records,2025-04
2025-04-01,PIPE,PIPE MIXER-2,0,0,0,0,kg,2025-04,PIPE – Mixing,0,,0,,monthly,false,0,0,500,0,500,derived,true,0,,,,net,0,0,0,,0,0,,true,true,0,{},,0,0,PIPE Mixing,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,0,/records,2025-04
2025-04-01,PIPE,PIPE MIXER-3,0,0,0,0,kg,2025-04,PIPE – Mixing,0,,0,,monthly,false,0,0,500,0,700,derived,true,0,,,,net,0,0,0,,0,0,,true,true,0,{},,0,0,PIPE Mixing,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,0,/records,2025-04
2025-04-01,PIPE,PIPE MIXER-4,0,0,0,0,kg,2025-04,PIPE – Mixing,0,,0,,monthly,false,0,0,500,0,700,derived,true,0,,,,net,0,0,0,,0,0,,true,true,0,{},,0,0,PIPE Mixing,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,0,/records,2025-04
2025-04-01,PIPE,PIPE Grinder-1,530,360,88650,0,kg,2025-04,PIPE – Grinding,530,,0,,monthly,false,360,360,300,159000,300,derived,true,0,,,,net,0,0,0,,0,0,,true,true,0,{},,0,0,PIPE Grinding,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,88650,/records,2025-04
2025-04-01,PIPE,PIPE Grinder-3,100,360,9850,0,kg,2025-04,PIPE – Grinding,100,,0,,monthly,false,360,360,300,0,0,derived,true,0,,,,net,0,0,0,,0,0,,true,true,0,{},,0,0,PIPE Grinding,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,9850,/records,2025-04
2025-04-01,PIPE,PIPE Pulverizer-2,520,360,55350,0,kg,2025-04,PIPE – Pulverizing,520,,0,,monthly,false,360,360,300,208000,400,derived,true,0,,,,net,0,0,0,,0,0,,true,true,0,{},,0,0,PIPE Pulverizing,10GHWEV7pY_qcpFLmXqKwwDtmidAjL6FG0MOtAwUJ484,,Report-5,,55350,/records,2025-04
2025-05-01,PIPE,PIPE Pipe M/C-2,22,22,2902,150,kg,2025-05,Pipe,22,,0,,daily,false,22,0,16.666666666666668,6160,280,derived,false,0,,,,net,0,0,0,,150,0,,true,true,0,{},,0,0,Pipe,13cC3moR19el7Q3pYYNq08P5YXXZBh_lbgxGt9yagrRQ,,Report-5,,2902,/records,2025-05
2025-05-02,PIPE,PIPE Pipe M/C-2,21,22,2663,220,kg,2025-05,Pipe,21,,0,,daily,false,22,0,16.666666666666668,5880,280,derived,false,0,,,,net,0,0,0,,220,0,,true,true,0,{},,0,0,Pipe,13cC3moR19el7Q3pYYNq08P5YXXZBh_lbgxGt9yagrRQ,,Report-5,,2663,/records,2025-05
2025-05-03,PIPE,PIPE Pipe M/C-2,22,22,3210,150,kg,2025-05,Pipe,22,,0,,daily,false,22,0,16.666666666666668,6160,280,derived,false,0,,,,net,0,0,0,,150,0,,true,true,0,{},,0,0,Pipe,13cC3moR19el7Q3pYYNq08P5YXXZBh_lbgxGt9yagrRQ,,Report-5,,3210,/records,2025-05
2025-05-04,PIPE,PIPE Pipe M/C-2,21,22,3311,190,kg,2025-05,Pipe,21,,0,,daily,false,22,0,16.666666666666668,5880,280,derived,false,0,,,,net,0,0,0,,190,0,,true,true,0,{},,0,0,Pipe,13cC3moR19el7Q3pYYNq08P5YXXZBh_lbgxGt9yagrRQ,,Report-5,,3311,/records,2025-05
